logFC,AveExpr,t,P.Value,adj.P.Val,B,comp,geneIDs
12.3225245,18.46733025,16.8612591701,0.0012319437,0.0997649439,0.2182900206,Male/Female,g1327
-6.154936,3.077468,-16.815954562,0.0012401881,0.0997649439,0.2128906832,Male/Female,g19751
19.0856325,81.44337875,16.8112873056,0.0012410418,0.0997649439,0.2123329448,Male/Female,g4116
24.65506,172.6598585,16.7973046586,0.0012436044,0.0997649439,0.2106603309,Male/Female,g4781
-12.53691,9.80165,-16.7649398146,0.0012495643,0.0997649439,0.2067791188,Male/Female,g19748
-3.0757545,1.59970675,-16.7131717108,0.0012591805,0.0997649439,0.200542746,Male/Female,g16493
-55.324459,109.3382055,-16.7075924057,0.0012602231,0.0997649439,0.1998685331,Male/Female,g3901
-2.7478255,1.94942675,-16.7052313319,0.0012606646,0.0997649439,0.1995830941,Male/Female,g20679
58.827553,97.9173735,16.7041819834,0.0012608609,0.0997649439,0.1994562111,Male/Female,g2196
4.879915,4.4513345,16.7038277811,0.0012609272,0.0997649439,0.1994133791,Male/Female,g9146
12.8183655,21.18746075,16.6896092948,0.0012635916,0.0997649439,0.1976926481,Male/Female,g5876
-259.3541635,318.81798925,-16.6850843198,0.0012644412,0.0997649439,0.1971444763,Male/Female,g8501
-323.9223785,337.04338825,-16.6849892494,0.0012644591,0.0997649439,0.1971329562,Male/Female,g13170
-5.978771,20.6759835,-16.6056648356,0.0012794837,0.1004004038,0.1874794011,Male/Female,g15826
36.258827,131.381069,16.5915540335,0.0012821825,0.1004004038,0.185753434,Male/Female,g14818
2.8506005,11.29534525,16.5526083101,0.0012896726,0.1004004038,0.1809760232,Male/Female,g16358
3.459584,2.984771,16.5386694361,0.0012923682,0.1004004038,0.1792612425,Male/Female,g5754
-103.9939555,101.83253575,-16.5175637804,0.0012964647,0.1004004038,0.1766598396,Male/Female,g1041
-36.1263855,26.88315525,-16.5044265162,0.0012990238,0.1004004038,0.1750375706,Male/Female,g20637
-12.69443,11.5977905,-16.448873148,0.0013099239,0.1007043994,0.1681517845,Male/Female,g16916
38.033329,68.8173045,16.4232489842,0.0013149947,0.1007043994,0.1649616145,Male/Female,g17408
-12.9863495,22.16460675,-16.4169138796,0.0013162525,0.1007043994,0.1641715276,Male/Female,g12323
-12.670058,34.6129555,-16.3858586044,0.0013224432,0.1008385149,0.1602905341,Male/Female,g11684
-5.6678115,11.85966975,-16.3384338011,0.0013319759,0.100885229,0.1543383693,Male/Female,g16059
-3.163709,2.05371,-16.3291635553,0.0013338504,0.100885229,0.1531712747,Male/Female,g3443
42.829019,32.1775655,16.3167067742,0.0013363752,0.100885229,0.1516011404,Male/Female,g16344
43.4380435,54.49325075,16.2689892627,0.0013461087,0.1012835383,0.1455666655,Male/Female,g20616
-7.753957,4.0910825,-16.187009314,0.0013630639,0.1022207968,0.1351253062,Male/Female,g8116
-11.67755,60.892663,-16.1636576131,0.0013679481,0.1022496243,0.1321338897,Male/Female,g10565
27.082239,37.499848,16.1083650716,0.0013796111,0.102259739,0.1250200763,Male/Female,g12029
2.4649055,13.37406675,16.0921437261,0.001383059,0.102259739,0.1229248523,Male/Female,g2868
22.14267,47.257925,16.0712429095,0.0013875194,0.102259739,0.1202196833,Male/Female,g5259
696.3696825,537.15570425,16.0000115505,0.0014028726,0.102259739,0.1109533431,Male/Female,g12815
-7.551253,27.12981,-15.9910736367,0.0014048158,0.102259739,0.1097854788,Male/Female,g17746
-2.9225295,5.38011225,-15.8805014753,0.0014291699,0.102259739,0.0952418635,Male/Female,g12110
61.237404,95.8097,15.86851772,0.0014318447,0.102259739,0.0936549212,Male/Female,g2802
-2.549419,1.2747095,-15.8669798813,0.0014321885,0.102259739,0.0934511212,Male/Female,g10168
-16.6538435,93.06219275,-15.8565909721,0.0014345138,0.102259739,0.0920734352,Male/Female,g9246
-19.1801565,14.01145675,-15.7892797368,0.0014497084,0.102259739,0.0831086595,Male/Female,g3591
-34.201289,22.5955815,-15.7849777966,0.0014506872,0.102259739,0.0825334307,Male/Female,g8804
11.2901685,43.23728375,15.7785904861,0.001452142,0.102259739,0.0816788523,Male/Female,g17457
115.833456,77.134797,15.7416890382,0.0014605874,0.102259739,0.0767298033,Male/Female,g8488
-27.5842205,22.12179575,-15.7198641048,0.0014656147,0.102259739,0.0737931788,Male/Female,g3797
-3.999528,15.444235,-15.7151542938,0.0014667028,0.102259739,0.073158521,Male/Female,g12005
12.3620995,25.95791875,15.7130948424,0.0014671789,0.102259739,0.0728809007,Male/Female,g16542
-4.1448315,6.43127525,-15.7055306463,0.0014689295,0.102259739,0.071860678,Male/Female,g18097
-94.967829,67.822932,-15.6472728578,0.0014825108,0.102259739,0.0639742908,Male/Female,g9743
-9.2321505,7.42723625,-15.6282635574,0.0014869803,0.102259739,0.0613898961,Male/Female,g19361
-11.3438515,12.40117325,-15.618056868,0.0014893878,0.102259739,0.0599999916,Male/Female,g17078
11.9491275,5.97456375,15.6040369049,0.0014927038,0.102259739,0.0580882299,Male/Female,g20409
-25.100108,26.5824935,-15.6025407793,0.0014930583,0.102259739,0.0578840416,Male/Female,g13301
18.399141,56.4102315,15.5855613133,0.0014970894,0.102259739,0.0555643267,Male/Female,g6937
-446.859909,603.3590165,-15.5764457236,0.0014992598,0.102259739,0.0543171503,Male/Female,g5668
-22.797419,38.113938,-15.5547158202,0.0015044514,0.102259739,0.0513389831,Male/Female,g6422
3.7716995,5.42435125,15.5529887294,0.0015048651,0.102259739,0.0511019683,Male/Female,g7294
23.0181275,77.13545625,15.5489470812,0.0015058339,0.102259739,0.0505471399,Male/Female,g766
-45.3897975,84.16276375,-15.5391409889,0.0015081879,0.102259739,0.0491999392,Male/Female,g11424
149.2492825,265.09731275,15.5367285487,0.0015087679,0.102259739,0.048868282,Male/Female,g13241
-6.663554,18.665789,-15.5270191402,0.0015111051,0.102259739,0.0475325481,Male/Female,g2001
-4.7918245,12.03096375,-15.4172816746,0.0015378758,0.102259739,0.0323344917,Male/Female,g5450
-32.8929485,90.99092675,-15.4105005695,0.0015395518,0.102259739,0.031389199,Male/Female,g16421
10.037685,47.1965505,15.3967342618,0.001542962,0.102259739,0.0294679488,Male/Female,g10626
-1100.555252,783.8602525,-15.3637045691,0.0015511873,0.102259739,0.0248461407,Male/Female,g20486
-4.8430145,5.12379575,-15.3485862892,0.0015549726,0.102259739,0.0227249295,Male/Female,g20714
76.6567845,158.23347475,15.2855291739,0.0015709008,0.102259739,0.0138385424,Male/Female,g5672
37.9269975,32.81248925,15.2671789437,0.0015755789,0.102259739,0.0112406493,Male/Female,g1281
-25.1172965,26.13468075,-15.260953915,0.0015771703,0.102259739,0.0103581342,Male/Female,g15328
-2.718328,10.770749,-15.259378744,0.0015775733,0.102259739,0.0101347259,Male/Female,g7366
11.821645,22.5873905,15.1945753593,0.0015942801,0.102259739,0.0009091118,Male/Female,g13827
4.63371,13.610474,15.1885704272,0.0015958407,0.102259739,5.08112385135817E-05,Male/Female,g19519
-632.3071445,699.94631175,-15.1827626373,0.0015973521,0.102259739,-0.000779865,Male/Female,g11897
4.1199635,5.87696675,15.1796541581,0.0015981619,0.102259739,-0.0012246883,Male/Female,g2573
-5.405318,5.1007245,-15.1519385423,0.0016054073,0.102259739,-0.0051977042,Male/Female,g4971
327.1983985,240.41390825,15.1183714421,0.0016142439,0.102259739,-0.0100262209,Male/Female,g1868
33.055645,98.116705,15.1110368244,0.0016161839,0.102259739,-0.011083724,Male/Female,g1297
19.2799395,56.68891825,15.1011085006,0.001618815,0.102259739,-0.0125165858,Male/Female,g17681
-303.0586545,335.87080375,-15.0851199914,0.0016230647,0.102259739,-0.0148274443,Male/Female,g12806
7.917737,15.8042245,15.054251195,0.0016313138,0.102259739,-0.0193008428,Male/Female,g728
6.1036955,18.91176425,15.0475328483,0.0016331169,0.102259739,-0.0202765172,Male/Female,g11823
12.615123,14.5754945,15.0404149972,0.0016350302,0.102259739,-0.0213110207,Male/Female,g811
-4.44533,8.910711,-15.0218617944,0.0016400323,0.102259739,-0.0240114582,Male/Female,g7670
-12.4827515,7.92513675,-15.0003713409,0.0016458531,0.102259739,-0.0271465285,Male/Female,g10725
12.8368,47.5731295,14.978735448,0.0016517424,0.102259739,-0.0303105508,Male/Female,g6918
-6.6547525,3.32737625,-14.9695365341,0.0016542553,0.102259739,-0.0316581527,Male/Female,g4132
5.615062,13.5391085,14.9325230021,0.0016644205,0.102259739,-0.0370947386,Male/Female,g11000
67.407387,137.6787605,14.9253302268,0.001666406,0.102259739,-0.0381538786,Male/Female,g10360
4.7328665,37.18636425,14.9024788637,0.001672736,0.102259739,-0.0415245107,Male/Female,g443
-3.8855665,1.94278325,-14.8961518363,0.0016744946,0.102259739,-0.0424593134,Male/Female,g18871
-3.7498605,4.97402575,-14.8961289688,0.0016745009,0.102259739,-0.0424626932,Male/Female,g11722
-6.729658,4.2596035,-14.8906124855,0.0016760363,0.102259739,-0.0432782919,Male/Female,g4976
15.7730835,29.75828675,14.8876413636,0.0016768641,0.102259739,-0.0437177773,Male/Female,g18376
-3.081767,2.14011,-14.8576060335,0.0016852642,0.102259739,-0.0481689361,Male/Female,g17575
-5.083727,2.8865435,-14.8550168709,0.001685991,0.102259739,-0.0485533571,Male/Female,g10154
16.4986355,20.13151475,14.8486253203,0.0016877872,0.102259739,-0.0495028162,Male/Female,g2079
8.309562,17.2568505,14.7980061987,0.0017021076,0.102259739,-0.0570467392,Male/Female,g6596
-776.565414,589.644905,-14.7913968954,0.0017039899,0.102259739,-0.0580349646,Male/Female,g16205
4.43676,3.6473885,14.6874983282,0.0017339661,0.102259739,-0.0736684359,Male/Female,g17931
-31.999144,28.678862,-14.6811359117,0.0017358256,0.102259739,-0.0746318332,Male/Female,g9025
32.086102,37.914894,14.6719312546,0.0017385207,0.102259739,-0.076026846,Male/Female,g12322
-448.0633245,360.14656075,-14.6655371573,0.0017403964,0.102259739,-0.0769967706,Male/Female,g20523
20.7560635,27.78771525,14.6638304309,0.0017408975,0.102259739,-0.0772557852,Male/Female,g14381
-195.0039635,215.66650575,-14.6619416328,0.0017414523,0.102259739,-0.0775424903,Male/Female,g3462
5.901123,22.3298815,14.6583744535,0.0017425008,0.102259739,-0.0780841302,Male/Female,g12394
-15.9076335,37.92738375,-14.6537488404,0.0017438618,0.102259739,-0.0787868123,Male/Female,g10970
-22.380844,33.23398,-14.6451867276,0.0017463848,0.102259739,-0.0800884765,Male/Female,g14019
-11.40584,9.6093795,-14.6421289552,0.0017472871,0.102259739,-0.0805536473,Male/Female,g11072
-9.747623,5.4651145,-14.6333206803,0.0017498899,0.102259739,-0.0818945393,Male/Female,g7903
-4.0558845,10.24912025,-14.6201187056,0.0017538011,0.102259739,-0.0839068277,Male/Female,g17172
-800.1464235,601.75323475,-14.6164691505,0.0017548845,0.102259739,-0.084463643,Male/Female,g6140
-3.5203265,1.92935075,-14.6117684012,0.0017562813,0.102259739,-0.0851811836,Male/Female,g15259
-11.0869785,14.89354225,-14.6013295432,0.0017593887,0.102259739,-0.0867759968,Male/Female,g9896
32.6121125,56.89707675,14.5898843091,0.0017628046,0.102259739,-0.0885267592,Male/Female,g4839
51.0514985,88.66089225,14.5816796227,0.0017652589,0.102259739,-0.0897832366,Male/Female,g3974
-10.3693465,5.18467325,-14.5816279448,0.0017652744,0.102259739,-0.0897911544,Male/Female,g5480
-1260.361206,1046.6555785,-14.5720472339,0.0017681465,0.102259739,-0.0912598669,Male/Female,g20439
-20.2778315,14.06482375,-14.5678702075,0.0017694008,0.102259739,-0.0919007068,Male/Female,g11630
30.731584,15.7881035,14.5488158239,0.001775138,0.102259739,-0.0948279401,Male/Female,g118
-272.8740615,248.42968375,-14.5403068337,0.0017777084,0.102259739,-0.0961372086,Male/Female,g20466
14.6864175,39.22515275,14.5280055709,0.0017814337,0.102259739,-0.0980322569,Male/Female,g11357
-3.436897,4.1644225,-14.5223906061,0.0017831377,0.102259739,-0.0988981521,Male/Female,g2899
9.5904115,12.76640275,14.521341857,0.0017834562,0.102259739,-0.0990599438,Male/Female,g9504
6.1584065,18.32963575,14.5021492716,0.0017892994,0.102259739,-0.1020242593,Male/Female,g12253
79.931683,130.43503,14.4962224387,0.0017911093,0.102259739,-0.1029409899,Male/Female,g6869
-2.5869605,1.32543425,-14.4451207156,0.0018068205,0.1024375149,-0.1108711568,Male/Female,g10517
-6.1407285,3.81107825,-14.438129786,0.0018089848,0.1024375149,-0.1119596753,Male/Female,g7582
19.9669205,49.43734825,14.4321928763,0.0018108257,0.1024375149,-0.112884768,Male/Female,g13085
-78.7926525,77.96362125,-14.427587485,0.0018122555,0.1024375149,-0.1136028194,Male/Female,g911
-261.484253,332.422333,-14.4094718059,0.001817895,0.1025013098,-0.11643104,Male/Female,g7035
-96.315918,145.8475265,-14.3695244019,0.0018304178,0.1025369213,-0.1226885853,Male/Female,g18814
-643.2904095,478.62829375,-14.3691313015,0.0018305416,0.1025369213,-0.122750306,Male/Female,g2
-3.4799865,8.42154725,-14.3643014797,0.001832064,0.1025369213,-0.1235088658,Male/Female,g15221
-326.748943,173.39242,-14.3400435915,0.0018397369,0.1026287726,-0.1273251652,Male/Female,g12777
-348.6713105,476.45352925,-14.330593608,0.0018427382,0.1026287726,-0.1288147573,Male/Female,g17794
-325.2650985,337.00110275,-14.3056707981,0.0018506863,0.1028194267,-0.1327511428,Male/Female,g1485
-27.77965,72.0977085,-14.2543879206,0.0018671924,0.1034453,-0.1408867709,Male/Female,g8310
-40.44508,23.9068125,-14.2424735351,0.0018710566,0.1034453,-0.1427838324,Male/Female,g5645
4.407862,12.71188,14.1827051002,0.0018906109,0.1041682987,-0.152340139,Male/Female,g13160
11.9783805,45.05035875,14.1662592141,0.0018960415,0.1041682987,-0.1549813204,Male/Female,g11572
24.3456175,61.96294525,14.1367652655,0.0019058355,0.1041682987,-0.1597306765,Male/Female,g5144
-13.7068075,11.66207925,-14.0854072001,0.0019230593,0.1041682987,-0.1680398095,Male/Female,g17736
3.208744,16.3627185,14.0834831452,0.0019237087,0.1041682987,-0.1683520668,Male/Female,g11228
-12.1264995,13.16740775,-14.0586511307,0.0019321185,0.1041682987,-0.1723883811,Male/Female,g8161
6.984593,24.8238665,14.0533911394,0.0019339065,0.1041682987,-0.1732448674,Male/Female,g17922
-604.975952,641.5475465,-14.0270909741,0.0019428812,0.1041682987,-0.1775352325,Male/Female,g13011
-8.201925,30.9688425,-14.0137916429,0.0019474417,0.1041682987,-0.1797097853,Male/Female,g10983
19.177433,66.865053,13.9953281269,0.0019537978,0.1041682987,-0.1827343353,Male/Female,g711
-8.857062,19.683229,-13.9841860749,0.0019576475,0.1041682987,-0.1845627019,Male/Female,g3092
8.3175395,31.52670675,13.9835162443,0.0019578793,0.1041682987,-0.1846726944,Male/Female,g11922
-403.3708725,428.72423175,-13.9817043223,0.0019585064,0.1041682987,-0.1849702722,Male/Female,g11339
2.6718465,20.65016875,13.9718630544,0.0019619176,0.1041682987,-0.1865876381,Male/Female,g3793
115.4298635,260.51208875,13.9654723528,0.0019641372,0.1041682987,-0.1876389176,Male/Female,g13542
-4.8017655,5.74356525,-13.9645382893,0.0019644619,0.1041682987,-0.1877926383,Male/Female,g5156
-2.1973485,1.34556725,-13.9628874151,0.001965036,0.1041682987,-0.188064367,Male/Female,g21307
-71.8913745,42.15730175,-13.9582480208,0.0019666505,0.1041682987,-0.1888282779,Male/Female,g18650
-97.982798,81.9688595,-13.9256734571,0.0019780392,0.1044453479,-0.1942036272,Male/Female,g15681
-2.491904,9.572843,-13.9079456609,0.0019842759,0.1044453479,-0.1971376439,Male/Female,g351
8.3201885,21.60323325,13.8633071399,0.002000102,0.1044453479,-0.2045525642,Male/Female,g12258
76.025505,73.0741155,13.8621510779,0.0020005142,0.1044453479,-0.2047451147,Male/Female,g8314
4.8548975,9.45697825,13.8498098789,0.002004922,0.1044453479,-0.2068022598,Male/Female,g13830
3.778133,21.910215,13.8457997193,0.0020063572,0.1044453479,-0.2074713524,Male/Female,g10603
11.384612,32.5095125,13.8457619717,0.0020063707,0.1044453479,-0.2074776521,Male/Female,g12826
-2.1923115,1.17304175,-13.8393939008,0.0020086528,0.1044453479,-0.2085408134,Male/Female,g9806
4.260568,3.370437,13.7915862914,0.0020259013,0.1051017234,-0.2165478508,Male/Female,g16972
14.143684,27.5101185,13.7524095809,0.0020401904,0.1055345895,-0.2231430095,Male/Female,g9291
-118.5051725,74.65402975,-13.7432982435,0.0020435338,0.1055345895,-0.2246812141,Male/Female,g8277
-12.1856715,22.26984275,-13.720718766,0.0020518524,0.1057239053,-0.2285002802,Male/Female,g4598
38.8419095,73.55886175,13.6847265386,0.0020652105,0.1061714424,-0.2346090321,Male/Female,g16808
23.1514855,49.34865375,13.6292604576,0.0020860349,0.1067730428,-0.2440739561,Male/Female,g5760
-133.0065265,118.26461225,-13.610818028,0.002093024,0.1067730428,-0.2472348116,Male/Female,g3416
4.6218645,10.78271375,13.6093009193,0.0020936004,0.1067730428,-0.2474951367,Male/Female,g17511
-4.527911,13.430148,-13.5831361767,0.002103576,0.1067730428,-0.2519921848,Male/Female,g17870
-2.0269055,8.94777375,-13.5652165709,0.0021104464,0.1067730428,-0.2550801561,Male/Female,g426
1156.386771,595.504368,13.5570857247,0.0021135742,0.1067730428,-0.2564834572,Male/Female,g10662
56.337625,72.7923345,13.5401947848,0.0021200924,0.1067730428,-0.2594029887,Male/Female,g18658
-3.646658,2.199746,-13.526005247,0.0021255898,0.1067730428,-0.2618601184,Male/Female,g15337
5.0206585,12.47760475,13.4981445761,0.002136442,0.1067730428,-0.2666966637,Male/Female,g10359
-2.0922365,4.36797275,-13.4962503821,0.0021371826,0.1067730428,-0.2670260725,Male/Female,g19726
16.4752025,64.01875025,13.4930308874,0.0021384422,0.1067730428,-0.267586127,Male/Female,g14439
-3.4089985,4.28116625,-13.4518122877,0.0021546611,0.1067730428,-0.2747753671,Male/Female,g2774
3.906854,14.9287415,13.4426576954,0.0021582866,0.1067730428,-0.2763768747,Male/Female,g11955
163.015335,175.8672335,13.4148033611,0.0021693702,0.1067730428,-0.281260466,Male/Female,g11612
-9.3653485,59.49173925,-13.3892803307,0.0021795961,0.1067730428,-0.2857495632,Male/Female,g15647
-21.737033,21.9152035,-13.3761628722,0.0021848779,0.1067730428,-0.2880620339,Male/Female,g16233
5.0665045,14.10683175,13.3747461149,0.0021854494,0.1067730428,-0.2883120099,Male/Female,g800
2.97684,22.1767605,13.3745985275,0.0021855089,0.1067730428,-0.288338053,Male/Female,g3494
-1.9761045,7.33389725,-13.369805194,0.0021874442,0.1067730428,-0.2891841279,Male/Female,g17378
-3.193589,4.419837,-13.3645500267,0.0021895687,0.1067730428,-0.2901122776,Male/Female,g20017
5.1329005,13.45666425,13.355501017,0.0021932337,0.1067730428,-0.2917118467,Male/Female,g9028
13.205538,69.547141,13.3522573035,0.0021945495,0.1067730428,-0.2922856498,Male/Female,g5831
39.7481025,33.93722425,13.3513392117,0.0021949222,0.1067730428,-0.2924480978,Male/Female,g1986
-44.0024145,36.46252825,-13.3484327029,0.0021961024,0.1067730428,-0.2929624955,Male/Female,g20437
31.9577065,104.87683675,13.3471080735,0.0021966406,0.1067730428,-0.2931969893,Male/Female,g6262
-417.28656,404.2786255,-13.3121550772,0.0022109087,0.1067730428,-0.299397996,Male/Female,g20443
-2.6285285,4.40015925,-13.3044740978,0.0022140615,0.1067730428,-0.3007641508,Male/Female,g2900
15.660116,40.1959655,13.280795885,0.0022238202,0.1067730428,-0.3049835079,Male/Female,g5513
9.9210195,22.47963875,13.2782826892,0.0022248595,0.1067730428,-0.3054320504,Male/Female,g8947
24.1011105,40.06564825,13.2609370775,0.0022320511,0.1067730428,-0.3085314876,Male/Female,g13285
-5.654278,2.9463405,-13.2545752292,0.0022346969,0.1067730428,-0.3096698814,Male/Female,g9827
3.420767,9.5998345,13.2503476319,0.0022364576,0.1067730428,-0.3104268502,Male/Female,g1524
-31.9115355,59.80421925,-13.2403423971,0.0022406321,0.1067730428,-0.3122198563,Male/Female,g17391
-354.093498,376.9566995,-13.226805728,0.0022462973,0.1067730428,-0.3146491416,Male/Female,g2166
2.7884745,2.69354775,13.2260249054,0.0022466247,0.1067730428,-0.3147893879,Male/Female,g17650
-198.945923,216.4233855,-13.2232772768,0.0022477773,0.1067730428,-0.3152830036,Male/Female,g1704
-6.172528,4.541253,-13.2115366648,0.0022527117,0.1067730428,-0.3173940544,Male/Female,g15302
